,Key,Tag
10034,1153,late
10036,1152,egg
10037,1152,counting
10038,1152,crying
10041,1151,zombies
10042,1151,dead
10043,1151,corpse
10044,1151,scary
10045,1151,horror
10046,1151,movies
10047,1150,maps
10048,1150,money
10049,1150,shopping
10050,1150,geography
10051,1149,old people
10052,1149,aging
10053,1149,elderly
10054,1149,old
10055,1149,hobbies
10056,1149,trouble
10057,1148,rental
10058,1148,bicycle
10059,1148,travel
10060,1148,money
10062,TMS0002,food
10063,TMS0002,The Menu Stealer Series
10064,TMS0002,video
10065,1147,promotion
10066,1147,work
10069,1146,napkin
10070,1146,eating
10071,1146,dining
10072,1146,food
10073,1146,restaurant
10074,1145,Boston
10075,1145,Harvard
10076,1145,MIT
10077,1145,Red Sox
10078,1145,baseball
10079,1144,desert
10080,1144,adventure
10081,1144,father
10082,1144,son
10083,1144,family
10084,1144,explore
10085,1144,history
10086,1144,death
10087,1143,baby
10088,1143,pregnancy
10089,1143,doctor
10090,1143,ultrasound
10091,1143,test
10092,1143,hospital
10094,1142,foreigners
10095,1142,shopping
10096,1142,bag
10097,1142,watch
10098,1142,DVDs
10099,1142,peddler
10102,1141,lawyer
10103,1141,law
10104,1141,court
10105,1141,Lao Wang
10106,1141,jobs
10107,1141,business
10108,1140,bed
10109,1140,breakfast
10110,1140,morning
10111,1139,crime
10112,1139,criminal
10113,1139,murder
10114,1139,court
10115,1139,law
10116,1139,legal
10117,1139,judge
10118,1139,police
10119,1138,GPS
10120,1138,driving
10121,1138,directions
10123,TMS0001,food
10124,TMS0001,Guilin
10125,TMS0001,dining
10126,TMS0001,restaurant
10127,TMS0001,eating
10128,TMS0001,menu
10129,TMS0001,Mandarin
10130,TMS0001,video
10131,1137,factory
10132,1137,investment
10133,1137,business
10134,1137,boss
10135,1137,presentation
10136,1137,company
10139,1136,halal
10140,1136,kosher
10141,1136,Muslim
10142,1136,Hui
10143,1136,pork
10144,1136,Hungry Traveler Series
10145,1135,songs
10146,1135,the_snail_and_the_oriole
10147,1135,music
10148,1135,classroom
10149,1135,Jay Chow
10150,1134,toilet
10151,1134,culture
10152,1133,business card
10153,1133,refund
10154,1133,show
10155,1133,printing
10157,1132,make-up
10158,1132,cosmetics
10159,1132,fraud
10160,1132,company
10161,1132,business
10162,1132,scam
10165,1131,finger
10166,1131,fingers
10167,1131,mob
10168,1131,yakuza
10169,1131,crime
10170,1131,gangs
10171,1130,import
10172,1130,export
10173,1130,business
10174,1130,customs
10175,1130,tariff
10176,1130,tax
10177,1130,plans
10178,1129,numbers
10179,1129,math
10180,1129,zero
10181,1128,lotto
10182,1128,lottery
10183,1128,gambling
10184,1128,money
10185,1128,rich
10186,1128,entertainment
10188,1127,bones
10189,1127,food
10190,1127,eating
10193,1126,chopsticks
10194,1126,food
10195,1126,eating
10196,1125,fish
10197,1125,fishing
10198,1125,grandpa
10199,1125,family
10200,1125,sports
10201,1124,Taiwan
10202,1124,humor
10203,1124,debate
10204,1124,Li Ao
10205,1124,Jacky Wu
10206,1124,wit
10207,1124,clever
10208,1123,visa
10209,1123,Hong Kong
10210,1123,work
10211,1123,law
10212,1123,labor
10213,1123,jobs
10215,1122,pregnancy
10216,1122,baby
10217,1122,parents
10218,1122,education
10221,1121,business
10222,1121,jobs
10223,1121,career
10224,1121,work
10225,1120,time
10226,1120,travel
10227,1119,animals
10228,1119,rights
10229,1119,philosophy
10230,1119,food
10231,1119,meat
10232,1119,restaurant
10233,1119,dogs
10234,1118,waiting
10235,1118,time
10236,1118,couple
10238,1117,farmer
10239,1117,peasant
10240,1117,policy
10241,1117,government
10242,1117,marriage
10243,1117,tax
10246,1116,zombies
10247,1116,dead
10248,1116,corpse
10249,1116,movies
10250,1116,film
10251,1116,acting
10252,1115,shoes
10253,1115,feet
10254,1115,smell
10255,1114,loss
10256,1114,theft
10257,1114,police
10258,1114,emergency
10259,1113,vinegar
10260,1113,health
10261,1113,cooking
10262,1113,medicine
10264,1112,driving
10265,1112,reverse
10266,1112,car
10267,1112,safety
10268,1112,warning
10271,1111,Munich
10272,1111,Germany
10273,1111,beer
10274,1111,vacation
10275,1111,eating
10276,1111,drinking
10277,1110,robot
10278,1110,technology
10279,1110,animation
10280,1110,Japan
10281,1110,movies
10282,1110,cyborg
10283,1109,cell phones
10284,1109,signal
10285,1109,reception
10287,1108,science
10288,1108,biology
10289,1108,frogs
10290,1108,dissection
10291,1108,experiment
10292,1108,classroom
10293,1108,study
10294,1107,heavy
10295,1107,bag
10296,1107,favor
10299,1106,Mongolia
10300,1106,lamb
10301,1106,beer
10302,1106,eating
10303,1106,food
10304,1106,travel
10305,1106,Hungry Traveler Series
10306,1105,comedy
10307,1105,cross-talk
10308,1105,Chinese New Year
10309,1104,dating
10310,1104,romance
10311,1104,love
10312,1104,personal ad
10313,1104,men
10314,1104,women
10316,1103,love
10317,1103,family
10318,1103,parents
10319,1103,child
10320,1103,kids
10321,1102,stock market
10322,1102,stocks
10323,1102,trading
10324,1102,economy
10327,1101,fengshui
10328,1101,geomancy
10329,1101,architecture
10330,1101,religion
10331,1101,superstition
10332,1101,belief
10333,1100,food
10334,1100,expiration date
10335,1100,freshness
10336,1100,taste
10337,1099,pregnancy
10338,1099,baby
10339,1099,medicine
10340,1099,hospital
10341,1099,doctor
10342,1099,checkup
10344,1098,elevator
10345,1098,manners
10346,1097,Lao Wang
10347,1097,office
10348,1097,jobs
10349,1097,work
10350,1097,office politics
10353,1096,love
10354,1096,couple
10355,1096,jealous
10356,1096,gifts
10357,1096,relationships
10358,1095,plagiarism
10359,1095,college
10360,1095,professor
10361,1095,ethics
10362,1095,academic
10363,1094,electricity
10364,1094,plug
10365,1094,outlet
10366,1094,socket
10368,1093,manners
10369,1093,culture
10370,1092,health
10371,1092,doctor
10372,1092,checkup
10373,1092,hospital
10374,1092,body parts
10375,1092,diet
10378,1091,taxi
10379,1091,cab
10380,1091,crime
10381,1090,Mexico City
10382,1090,Mexico
10383,1090,travel
10384,1089,horse
10385,1089,race
10386,1089,betting
10387,1089,gambling
10388,1089,sports
10389,1089,race track
10391,1088,signature
10392,1088,sign_off
10393,1088,document
10394,1088,delivery
10395,1088,courier
10396,1087,面子
10397,1087,country
10398,1087,nationalism
10399,1087,economy
10400,1087,competition
10403,1086,New Year
10404,1086,celebrations
10405,1086,festivals
10406,1086,culture
10407,1086,money
10408,1086,gifts
10409,1085,clothes
10410,1085,shopping
10411,1085,New Year
10412,1084,mah jongg
10413,1084,麻将
10414,1084,gambling
10415,1084,culture
10416,1084,games
10417,1084,fun
10419,1083,dumplings
10420,1083,cooking
10421,1083,food
10422,1083,eating
10423,1083,New Year
10424,1082,greetings
10425,1082,New Year
10426,1082,celebrations
10427,1082,festivals
10428,1082,culture
10431,1081,pregnancy
10432,1081,baby
10433,1081,family
10434,1081,child
10435,1080,culture
10436,1080,daily life
10437,1080,cell phones
10438,1079,geography
10439,1079,prejudice
10440,1079,region
10441,1079,opinion
10442,1078,flowers
10443,1078,water
10444,1078,plant
10445,1078,garden
10447,1077,office politics
10448,1077,office
10449,1077,work
10450,1077,boss
10453,1076,chair
10454,1076,seat
10455,1075,airport
10456,1075,security
10457,1075,terrorism
10458,1075,safety
10459,1074,family
10460,1074,culture
10461,1073,wedding
10462,1073,customs
10463,1072,jade
10464,1072,jewelry
10465,1072,negotiation
10469,1071,engagement
10470,1071,proposal
10471,1071,marry
10472,1071,love
10473,1071,family
10474,1070,good-bye
10475,1070,leaving
10476,1070,going
10477,1069,desert
10478,1069,oasis
10479,1069,lost
10480,1069,time travel
10481,1069,journey
10482,1069,mirage
10483,1069,history
10484,1068,electricity
10485,1068,power
10486,1068,bill
10487,1068,roommate
10488,1067,culture
10489,1067,history
10490,1067,Tang
10494,1066,button
10495,1065,health
10496,1065,insurance
10497,1065,medicine
10498,1065,rules
10499,1064,cell phones
10500,1064,mobile phones
10501,1064,battery
10502,1064,power
10503,1063,culture
10504,1063,fashion
10505,1062,music
10506,1062,singing
10507,1062,songs
10508,1062,karaoke
10512,1061,Silk Road
10513,1061,travel
10514,1061,history
10515,1061,trade
10516,1061,desert
10517,1060,food
10518,1060,Hangzhou
10519,1060,travel
10520,1060,fun
10521,1060,Hungry Traveler Series
10522,1059,Christmas
10523,1059,holidays
10524,1059,activities
10525,1059,fun
10526,1058,Christmas
10527,1058,gifts
10528,1058,surprise
10529,1057,health
10530,1057,pregnancy
10531,1057,test
10532,1057,baby
10533,1057,mother
10534,1057,family
10538,1056,health
10539,1056,fitness
10540,1056,working out
10541,1056,gym
10542,1056,coach
10543,1056,personal trainer
10544,1056,wellness
10545,1056,exercise
10546,1055,Lei Feng
10547,1055,communism
10548,1055,role model
10549,1055,example
10550,1055,model
10551,1055,school
10552,1055,morality
10553,1054,culture
10554,1054,marriage
10555,1054,family
10556,1054,friends
10557,1053,weather
10558,1053,temperature
10559,1052,career
10560,1052,jobs
10561,1052,boss
10562,1052,promotion
10566,1051,sign
10567,1051,zodiac
10568,1051,age
10569,1050,society
10570,1050,family
10571,1050,wife
10572,1050,husbands
10573,1050,child
10574,1050,life
10575,1049,coffee
10576,1049,morning
10577,1049,meeting
10578,1048,Society
10579,1048,charity
10580,1048,money
10581,1048,donation
10582,1048,philanthropy
10583,1047,money
10584,1047,friends
10585,1047,questions
10586,1047,lending
10587,1047,borrowing
10588,1047,society
10591,WTS0009,doctor
10592,WTS0009,body parts
10593,WTS0009,video
10595,1046,restaurant
10596,1046,time
10597,1045,war
10598,1045,history
10599,1045,communism
10600,1045,Red Army
10601,1045,The Long March
10602,1044,eating
10603,1044,food
10604,1044,sandwich
10605,1043,shopping
10606,1043,recycling
10607,1043,show
10608,1043,bag
10609,1043,waste
10610,1042,money
10611,1042,opportunity
10612,1042,competition
10616,WTS0008,Beijing
10617,WTS0008,food
10618,WTS0008,vacation
10619,WTS0008,video
10620,1041,Shanghai
10621,1041,history
10622,1041,gangster
10623,1041,opportunity
10624,1041,Bund
10625,1040,surname
10626,1040,names
10627,1040,family name
10628,1040,radical
10629,1039,health
10630,1039,medicine
10631,1038,emotions
10632,1038,feelings
10633,1038,argument
10634,1038,fight
10635,1038,face
10636,1038,neighbor
10637,1037,line
10638,1037,society
10639,1037,manners
10643,WTS0007,fall
10644,WTS0007,autumn
10645,WTS0007,childhood
10646,WTS0007,school
10647,WTS0007,field trip
10648,WTS0007,video
10649,1036,friends
10650,1036,culture
10651,1036,tradition
10652,1035,urgent
10653,1035,train
10654,1035,station
10655,1034,argument
10656,1034,fight
10657,1034,neighbor
10658,1034,dispute
10659,1033,hotel
10660,1032,office
10661,1032,Excel
10662,1032,chart
10663,1032,boss
10667,WTS0006,calligraphy
10668,WTS0006,parents
10669,WTS0006,video
10670,1031,government
10671,1031,Shenzhou
10672,1031,space
10673,1031,travel
10674,1030,vacation
10675,1030,boss
10676,1030,time off
10677,1030,work
10678,1029,culture
10679,1029,LaoWise
10680,1028,zodiac
10681,1028,animals
10682,1028,luck
10683,1028,fate
10684,1028,baby
10685,1028,parents
10686,1028,destiny
10687,1027,location
10688,1027,town and city
10689,1027,travel
10693,WTS0005,art
10694,WTS0005,children
10695,WTS0005,family
10696,WTS0005,video
10697,1026,business
10698,1026,agent
10699,1026,sales
10700,1026,agreement
10701,1025,shoes
10702,1025,etiquette
10703,1025,visiting
10704,1024,plasma TV
10705,1024,promotion
10706,1024,sales
10707,1024,shopping
10708,1023,questions
10709,1023,greetings
10710,1023,security
10711,1022,culture
10712,1022,government
10713,1022,hukou
10714,1022,household registration
10718,WTS0004,education
10719,WTS0004,nationalities
10720,WTS0004,people
10721,WTS0004,video
10722,1021,children
10723,1021,internet
10724,1021,family
10725,1021,studies
10726,1021,online
10727,1021,games
10728,1020,money
10729,1020,questions
10730,1019,people
10731,1019,personality
10732,1019,Lu Xun
10733,1019,novel
10734,1019,writer
10735,1018,food
10736,1018,questions
10737,1018,Beijing
10738,1018,snacks
10739,1018,Hungry Traveler Series
10740,1017,weather
10741,1017,daily life
10745,WTS0003,zodiac
10746,WTS0003,animals
10747,WTS0003,fate
10748,WTS0003,race
10749,WTS0003,video
10750,1016,home and office
10751,1016,communications
10752,1016,professions
10753,1015,business
10754,1015,feelings
10755,1015,professions
10756,1015,meltdown
10757,1014,food
10758,1014,questions
10759,1013,internet
10760,1013,computers
10761,1013,questions
10762,1013,preferences
10763,1013,Google
10764,1013,Baidu
10765,1012,etiquette
10766,1012,greetings
10769,WTS0002,military
10770,WTS0002,training
10771,WTS0002,video
10773,1011,science
10774,1011,studies
10775,1011,school
10776,1011,chemistry
10777,1010,location
10778,1010,geography
10779,1010,Rome
10780,1009,introductions
10781,1009,home and office
10782,1009,etiquette
10783,1008,emotions
10784,1008,personality
10785,1007,etiquette
10786,1007,greetings
10787,QW0067,numbers
10788,QW0067,money
10791,WTS0001,animals
10792,WTS0001,video
10793,1006,communications
10794,1006,education
10795,1005,children
10796,1004,food
10797,1004,internet
10798,1004,town and city
10799,1003,food
10800,1002,culture
10804,1001,directions
10805,1001,town and city
10806,1001,transportation
10807,VT0006,home and office
10808,VT0006,people
10809,VT0006,video
10810,1000,celebrations
10811,0999,business
10812,0999,culture
10813,0998,etiquette
10814,0998,introductions
10815,0998,greetings
10816,0997,family
10817,0997,health
10821,0996,media
10822,VT0005,show
10823,VT0005,transportation
10824,VT0005,video
10825,0995,communications
10826,0994,animals
10827,0994,questions
10828,0993,internet
10829,0993,shopping
10830,0992,computers
10831,0992,internet
10835,VT0004,food
10836,VT0004,video
10837,0991,entertainment
10838,0990,accommodation
10839,0990,directions
10840,0989,business
10841,0989,computers
10842,0989,home and office
10843,0988,transportation
10844,0988,travel
10845,0988,airport
10846,0987,health
10847,0987,medicine
10848,0987,weight loss
10849,0987,drugs
10850,0987,food
10851,0987,diet
10855,0986,money
10856,0986,shopping
10857,VT0003,show
10858,VT0003,shopping
10859,VT0003,video
10860,0985,accessories
10861,0985,accommodation
10862,0984,government
10863,0983,entertainment
10864,0983,town and city
10865,0983,professions
10866,0982,people
10867,0982,town and city
10871,0981,town and city
10872,0981,travel
10873,VT0002,appearance
10874,VT0002,video
10875,0980,animals
10876,0980,dogs
10877,0980,pets
10878,0979,feelings
10879,0978,appearance
10880,0978,clothes
10882,0977,appearance
10883,0977,computers
10884,VT0001,traffic
10885,VT0001,video
10888,0976,people
10889,0976,art
10890,0976,media
10891,0975,business
10892,0975,numbers
10893,0974,clothes
10894,0974,shopping
10895,0973,communications
10896,0973,language
10897,0972,business
10900,0971,town and city
10901,0971,travel
10902,0971,transportation
10903,0970,greetings
10904,0970,home and office
10905,0969,people
10906,0969,feelings
10907,0968,Hungry Traveler Series
10908,0968,food
10909,0968,spicy
10910,0967,history
10911,0967,nationalities
10914,0966,shopping
10915,0965,business
10916,0965,computers
10917,0965,internet
10918,0964,animals
10919,0964,questions
10920,0963,business
10921,0963,introductions
10922,0963,jobs
10923,0962,communications
10926,0961,celebrations
10927,0961,Olympics
10928,0960,materials
10929,0959,culture
10930,0959,festivals
10931,0958,greetings
10932,0958,home and office
10933,0957,computers
10934,0957,internet
10935,0957,home and office
10938,0956,emotions
10939,0956,directions
10940,0955,health
10941,0955,medicine
10942,0954,communications
10943,0954,numbers
10944,0953,news
10945,0953,media
10946,0952,accommodation
10947,0952,jobs
10950,0951,ability
10951,0951,sports
10952,0950,town and city
10953,0950,transportation
10954,0950,travel
10955,0949,appearance
10956,0949,food
10957,0949,questions
10958,0948,sports
10959,0948,entertainment
10960,0947,emotions
10961,0947,feelings
10962,0947,questions
10966,0946,location
10967,0946,taxi
10968,0946,transportation
10969,0945,accommodation
10970,0945,town and city
10971,0944,food
10972,0944,Hungry Traveler Series
10974,0943,entertainment
10975,0943,money
10976,0942,transportation
10977,0942,town and city
10978,0942,travel
10979,0941,sports
10980,0941,ability
10981,0940,computers
10982,0940,home and office
10984,0939,entertainment
10985,0939,shopping
10986,0938,education
10987,0938,health
10988,0938,Saved by the Gong Series
10989,0937,music
10991,0936,business
10992,0936,transportation
10993,0935,food
10994,0935,eating
10995,0935,dishes
10996,0934,culture
10997,0934,health
10998,0933,food
10999,0933,Hungry Traveler Series
11001,0932,business
11002,0932,home and office
11003,0931,education
11004,0931,language
11005,0930,culture
11006,0930,town and city
11007,0930,travel
11009,0929,health
11010,0929,money
11011,0928,media
11012,0928,sports
11013,0927,jobs
11014,0927,professions
11015,0926,accommodation
11016,0926,travel
11018,0925,family
11019,0925,government
11020,0924,alcohol
11021,0924,drinking
11022,0924,cheers
11023,0924,friends
11024,0923,health
11025,0923,medicine
11027,0922,town and city
11028,0921,professions
11029,0921,jobs
11030,0921,home and office
11031,0920,food
11032,0920,preferences
11033,0920,questions
11034,0919,children
11036,0918,culture
11037,0918,town and city
11038,0917,business
11039,0917,time
11040,0916,food
11041,0915,travel
11042,0914,media
11043,0914,shopping
11044,0913,appearance
11045,0913,people
11046,0912,family
11047,0912,fashion
11049,0911,food
11050,0911,Hungry Traveler Series
11051,0911,Hong Kong
11052,0910,culture
11053,0910,food
11054,0909,directions
11055,0909,location
11057,0908,culture
11058,0908,education
11059,0908,Saved by the Gong Series
11060,0907,hobbies
11062,0905,business
11064,0904,business
11065,0904,time
11066,0904,home and office
11067,0903,hobbies
11068,0903,entertainment
11069,0903,music
11070,0902,town and city
11071,0902,location
11072,0902,shopping
11074,0901,Beauty Pageant Series
11076,0900,media
11077,0900,government
11078,0900,geography
11079,0899,family
11080,0899,people
11081,0899,relationships
11082,0898,food
11084,0897,culture
11085,0897,marriage
11086,0896,hobbies
11087,0896,sports
11088,0895,hobbies
11089,0895,sports
11091,0894,culture
11092,0894,education
11093,0894,Saved by the Gong Series
11094,0893,language
11095,0892,entertainment
11096,0891,communications
11097,0891,location
11098,0891,time
11100,0890,business
11101,0890,location
11102,0889,town and city
11103,0889,travel
11104,0889,food
11105,0888,idioms
11106,0888,language
11107,0888,studies
11108,0887,Hungry Traveler Series
11109,0887,food
11111,0886,media
11112,0885,shopping
11113,0884,communications
11114,0884,questions
11116,0883,education
11117,0883,government
11118,0883,studies
11119,0882,food
11120,0881,Beauty Pageant Series
11121,0881,news
11122,0881,people
11124,0880,ability
11125,0880,music
11126,0880,questions
11127,0879,culture
11128,0878,Saved by the Gong Series
11129,0878,education
11130,0877,location
11131,0877,daily life
11133,0876,media
11134,0875,food
11135,0875,travel
11136,0875,Hungry Traveler Series
11137,0874,food
11138,0874,town and city
11139,0874,weather
11140,0873,film
11141,0873,people
11142,0872,animals
11143,0872,location
11144,0871,questions
11145,0871,town and city
11146,0870,food
11148,0869,show
11149,0869,medicine
11150,0869,pharmacy
11151,0869,drugs
11152,0869,TCM
11153,0869,western medicine
11154,0869,symptoms
11155,0868,etiquette
11156,0868,greetings
11157,0868,people
11158,0867,health
11159,0867,hobbies
11161,0866,town and city
11162,0866,location
11163,0866,travel
11164,0865,ability
11165,0865,art
11166,0865,hobbies
11167,0864,time
11168,0864,numbers
11169,0863,culture
11170,0863,language
11171,0863,people
11173,0862,etiquette
11174,0861,relationships
11175,0861,feelings
11176,0860,time
11177,0860,daily life
11179,0859,communications
11180,0859,language
11181,0858,news
11182,0858,media
11183,0857,health
11184,0857,medicine
11185,0857,preferences
11186,0856,food
11187,0856,questions
11188,0855,culture
11189,0855,government
11190,0855,sports
11192,0854,nationalities
11193,0854,sports
11194,0854,Olympics
11195,0853,culture
11196,0853,idioms
11197,0853,language
11198,0852,food
11199,0852,questions
11201,0851,feelings
11202,0851,marriage
11203,0850,business
11204,0850,government
11205,0849,food
11206,0849,shopping
11207,0849,beer
11209,0848,media
11211,0847,feelings
11212,0847,relationships
11213,0846,transportation
11214,0846,tickets
11216,0845,money
11217,0845,society
11218,0845,classroom
11219,0845,status
11220,0845,inequality
11221,0844,business
11222,0844,home and office
11223,0844,greetings
11224,0843,location
11225,0843,music
11226,0843,town and city
11227,0842,culture
11228,0842,family
11229,0842,holidays
11230,0841,holidays
11231,0841,children
11233,0840,ability
11234,0840,language
11235,0839,Saved by the Gong Series
11236,0839,numbers
11237,0839,studies
11238,0838,celebrations
11240,0837,news
11241,0837,relationships
11242,0837,Beauty Pageant Series
11243,0836,feelings
11244,0836,people
11245,0835,internet
11246,0835,shopping
11247,0835,business
11249,0834,ability
11250,0834,clothes
11251,0834,shopping
11253,0833,art
11254,0832,food
11255,0832,money
11256,0831,art
11257,0831,people
11259,0830,sports
11260,0830,hobbies
11261,0829,emotions
11262,0829,feelings
11263,0828,greetings
11264,0828,people
11265,0828,relationships
11267,0827,celebrations
11269,0826,clothes
11270,0826,hobbies
11271,0825,location
11272,0825,town and city
11273,0824,culture
11274,0823,town and city
11275,0823,travel
11276,0822,relationships
11277,0821,culture
11278,0821,nationalities
11279,0821,people
11282,0820,business
11283,0819,show
11284,0819,etiquette
11285,0819,food
11286,0819,culture
11287,0818,entertainment
11288,0817,shopping
11289,0816,greetings
11290,0816,people
11292,0815,entertainment
11293,0815,media
11294,0815,scandal
11295,0815,affair
11296,0815,wife
11297,0815,husbands
11298,0815,lover
11299,0815,gossip
11300,0814,Olympics
11301,0814,sports
11302,0814,time
11305,0813,hobbies
11307,0812,language
11308,0812,media
11309,0812,news
11310,0811,hobbies
11311,0811,location
11312,0810,communications
11313,0810,computers
11314,0810,internet
11316,0809,transportation
11317,0809,town and city
11318,0808,colors
11319,0808,food
11320,0807,history
11321,0807,education
11322,0807,Saved by the Gong Series
11323,0806,people
11324,0806,relationships
11325,0806,Diary Series
11327,0805,people
11328,0805,entertainment
11329,0805,sex
11330,0805,society
11332,0804,greetings
11333,0804,daily life
11334,0803,travel
11335,0803,town and city
11337,0802,media
11338,0801,business
11339,0801,money
11340,0801,time
11341,0800,directions
11342,0800,education
11344,0799,accommodation
11345,0799,government
11346,0799,travel
11348,0798,animals
11349,0798,Olympics
11350,0798,sports
11351,0797,fashion
11352,0797,relationships
11353,0797,Beauty Pageant Series
11354,0796,food
11355,0795,studies
11356,0795,language
11357,0795,traditional characters
11358,0795,simplified characters
11359,0795,characters
11360,0795,writing
11361,0795,简体字
11362,0795,繁体字
11364,0794,emotions
11365,0794,feelings
11366,0794,relationships
11367,0793,education
11368,0793,studies
11369,0793,time
11371,0792,people
11372,0791,emotions
11373,0791,holidays
11375,0790,education
11376,0790,travel
11377,0789,communications
11378,0789,government
11379,0789,wages
11380,0789,standard of living
11381,0789,city
11382,0789,country
11383,0788,language
11384,0788,tones
11385,0787,appearance
11386,0787,clothes
11387,0786,directions
11388,0786,location
11389,0786,entertainment
11391,0785,phenomena
11392,0785,feelings
11393,0785,déjà vu
11394,0785,memory
11395,0785,psychology
11396,0785,mind
11397,0784,language
11398,0784,tones
11400,0783,culture
11401,0783,family
11402,0782,people
11403,0782,preferences
11404,0782,daily life
11406,0781,business
11407,0781,home and office
11408,0780,language
11409,0780,tones
11410,0779,food
11411,0779,preferences
11413,0778,location
11414,0778,travel
11415,0778,Tokyo
11416,0778,lifestyle
11417,0778,city
11418,0778,东京
11419,0777,sports
11420,0777,entertainment
11421,0777,hobbies
11423,0776,appearance
11424,0776,entertainment
11425,0776,relationships
11426,0775,language
11427,0775,tones
11429,0774,media
11430,0774,legal
11432,0773,etiquette
11433,0773,jobs
11434,0773,town and city
11435,0772,directions
11436,0772,hobbies
11437,0772,photography
11438,0771,clothes
11439,0771,transportation
11440,0771,weather
11441,0770,accommodation
11442,0770,people
11443,0770,questions
11445,0769,language
11446,0769,tones
11447,0768,sports
11448,0768,football
11449,0768,entertainment
11450,0768,marketing
11452,0767,Olympics
11453,0767,sports
11454,0766,town and city
11455,0766,transportation
11456,0765,questions
11458,0764,news
11459,0763,travel
11460,0763,town and city
11462,0762,internet
11463,0762,media
11464,0762,YouTube
11465,0761,appearance
11466,0761,fashion
11467,0761,preferences
11468,0760,questions
11470,0759,film
11471,0759,entertainment
11472,0759,people
11473,0759,Hollywood
11474,0759,Pixar
11475,0759,animation
11476,0758,food
11477,0758,preferences
11478,0758,personality
11480,0757,communications
11481,0756,etiquette
11483,0755,food
11484,0754,Olympics
11485,0754,weather
11486,QW0031,complement
11487,0753,location
11488,0753,travel
11489,0753,town and city
11490,0752,medicine
11491,0752,health
11492,0752,actions
11493,0751,people
11494,0751,Jizhou Series
11496,0750,home and office
11497,0750,location
11498,0749,entertainment
11499,0749,media
11500,0748,time
11502,0747,food
11503,0747,preferences
11504,0746,holidays
11505,0746,music
11507,0745,location
11508,0745,travel
11509,0744,actions
11510,0744,home and office
11512,0743,business
11513,0743,home and office
11516,0741,accommodation
11517,0741,studies
11518,0740,clothes
11519,0740,materials
11520,0740,tailor
11521,0740,suit
11523,0739,children
11524,0739,family
11525,0739,holidays
11526,0738,Jizhou Series
11527,0737,appearance
11528,0737,people
11531,0735,Olympics
11532,0735,sports
11536,0733,education
11537,0733,students
11538,0733,teaching
11539,0733,learning
11540,0733,major
11541,0732,transportation
11542,0731,business
11543,0731,communications
11544,0731,directions
11545,0730,shopping
11547,0729,religion
11548,0729,culture
11549,0729,Tibet
11550,0729,Buddhism
11551,0728,language
11552,0728,numbers
11553,0728,shopping
11556,0727,business
11557,0727,home and office
11558,0726,Olympics
11559,0726,sports
11560,0725,computers
11561,0725,language
11562,0725,education
11564,0724,food
11565,0724,preferences
11566,0723,travel
11567,0723,weather
11568,0723,transportation
11570,0722,food
11571,0722,culture
11572,0721,accommodation
11573,0721,travel
11575,0720,accommodation
11576,0720,jobs
11577,0720,professions
11579,0719,holidays
11580,0718,Diary Series
11581,0718,feelings
11582,0718,diary
11583,0717,food
11584,0717,preferences
11585,0716,legal
11586,0716,location
11587,0716,Jizhou Series
11589,0715,clothes
11590,0715,directions
11591,0714,entertainment
11592,0714,hobbies
11593,0714,weather
11594,0713,people
11595,0713,numbers
11598,0712,town and city
11599,0712,people
11600,0712,beggar
11601,0712,Society
11602,0712,crime
11603,0711,Olympics
11604,0711,sports
11605,0711,location
11606,0710,accommodation
11607,0710,home and office
11608,0710,jobs
11609,0709,family
11610,0709,relationships
11612,0708,animals
11613,0708,media
11614,0707,culture
11615,0707,family
11616,0707,food
11618,0706,sports
11619,0706,NBA
11620,0706,basketball
11621,0706,globalization
11622,0705,culture
11623,0705,town and city
11624,0705,people
11625,0704,culture
11626,0704,etiquette
11627,0704,food
11629,0703,culture
11630,0703,food
11631,0703,baijiu
11632,0703,huangjiu
11633,0703,alcohol
11634,0703,drinking
11635,0703,potent potables
11636,0702,communications
11639,0701,weather
11640,0700,weather
11642,0699,Jizhou Series
11643,0699,location
11644,0699,people
11645,0698,school
11646,0698,Diary Series
11647,0698,people
11648,0697,introductions
11649,0697,relationships
11650,0697,Beauty Pageant Series
11652,0696,people
11653,0696,relationships
11654,0695,directions
11655,0695,education
11657,0694,computers
11658,0694,language
11659,0694,pinyin
11660,0694,typing
11661,0694,google
11662,0694,Microsoft
11664,0693,health
11665,0693,Olympics
11666,0693,sports
11668,0692,communications
11669,0692,language
11670,0692,internet
11671,0691,culture
11672,0691,language
11673,0690,business
11674,0690,greetings
11675,0690,questions
11677,0689,relationships
11678,0689,personality
11679,0689,Diary Series
11680,0688,children
11681,0688,emotions
11684,0687,feelings
11685,0687,health
11686,0687,questions
11687,0686,town and city
11688,0686,gambling
11689,0686,geography
11690,0686,entertainment
11691,0686,Macao
11692,0685,holidays
11693,0684,health
11695,0683,children
11696,0682,computers
11697,0682,home and office
11698,0682,shopping
11699,0681,food
11700,0681,preferences
11701,0680,history
11702,0680,language
11704,0679,location
11705,0679,culture
11708,0678,Olympics
11709,0678,Special Olympics
11710,0678,retarded
11711,0678,sports
11712,0678,society
11713,0678,mentally challenged
11714,0677,appearance
11715,0677,Beauty Pageant Series
11716,QW0020,numbers
11717,QW0020,measure words
11718,0676,family
11719,0676,introductions
11720,0675,hobbies
11721,0675,computers
